"date","route","rides"
2015-05-04,17,6458
2015-05-05,17,6456
2015-05-06,17,6457
2015-05-07,17,6481
2015-05-08,17,6458
2015-05-09,17,4218
2015-05-10,17,3076
2015-05-11,17,6476
2015-05-12,17,6456
2015-05-13,17,6457
2015-05-14,17,6456
2015-05-15,17,6457
2015-05-16,17,4218
2015-05-17,17,3081
2015-05-18,17,6456
2015-05-19,17,6459
2015-05-20,17,6456
2015-05-21,17,6456
2015-05-22,17,6457
2015-05-23,17,4218
2015-05-24,17,3076
2015-05-25,17,2887
2015-05-26,17,6458
2015-05-27,17,6457
2015-05-28,17,6472
2015-05-29,17,6459
2015-05-30,17,4218
2015-05-31,17,3076
2015-06-01,17,6939
2015-06-02,17,6939
2015-06-03,17,6940
2015-06-04,17,6939
2015-06-05,17,6939
2015-06-06,17,4056
2015-06-07,17,3453
2015-06-08,17,6301
2015-06-09,17,6656
2015-06-10,17,6455
2015-06-11,17,6112
2015-06-12,17,6690
2015-06-13,17,3771
2015-06-14,17,3277
2015-06-15,17,6083
2015-06-16,17,6150
2015-06-17,17,6109
2015-06-18,17,6336
2015-06-19,17,6292
2015-06-20,17,3934
2015-06-21,17,3380
2015-06-22,17,5780
2015-06-23,17,6424
2015-06-24,17,6447
2015-06-25,17,6159
2015-06-26,17,6173
2015-06-27,17,4470
2015-06-28,17,4016
2015-06-29,17,5809
2015-06-30,17,6270
2015-07-01,17,6784
2015-07-02,17,6306
2015-07-03,17,4865
2015-07-04,17,3224
2015-07-05,17,2947
2015-07-06,17,4664
2015-07-07,17,5339
2015-07-08,17,5408
2015-07-09,17,5359
2015-07-10,17,5311
2015-07-11,17,3310
2015-07-12,17,2288
2015-07-13,17,5075
2015-07-14,17,5221
2015-07-15,17,5442
2015-07-16,17,5470
2015-07-17,17,5391
2015-07-18,17,3427
2015-07-19,17,2816
2015-07-20,17,4966
2015-07-21,17,5408
2015-07-22,17,5460
2015-07-23,17,5293
2015-07-24,17,5287
2015-07-25,17,3554
2015-07-26,17,2686
2015-07-27,17,4993
2015-07-28,17,5241
2015-07-29,17,5462
2015-07-30,17,5514
2015-07-31,17,5346
2015-08-01,17,3675
2015-08-02,17,2874
2015-08-03,17,5653
2015-08-04,17,5392
2015-08-05,17,5363
2015-08-06,17,5217
2015-08-07,17,5352
2015-08-08,17,3472
2015-08-09,17,2467
2015-08-10,17,5410
2015-08-11,17,5177
2015-08-12,17,5601
2015-08-13,17,5545
2015-08-14,17,5506
2015-08-15,17,3749
2015-08-16,17,2866
2015-08-17,17,5127
2015-08-18,17,5120
2015-08-19,17,5720
2015-08-20,17,5697
2015-08-21,17,5282
2015-08-22,17,3480
2015-08-23,17,2538
2015-08-24,17,5482
2015-08-25,17,5654
2015-08-26,17,5524
2015-08-27,17,5803
2015-08-28,17,5201
2015-08-29,17,3370
2015-08-30,17,2806
2015-08-31,17,5495
2015-09-01,17,5808
2015-09-02,17,5393
2015-09-03,17,6026
2015-09-04,17,5395
2015-09-05,17,3375
2015-09-06,17,2992
2015-09-07,17,2778
2015-09-08,17,5800
2015-09-09,17,5840
2015-09-10,17,5880
2015-09-11,17,5515
2015-09-12,17,3329
2015-09-13,17,2604
2015-09-14,17,5756
2015-09-15,17,5831
2015-09-16,17,5546
2015-09-17,17,5542
2015-09-18,17,5824
2015-09-19,17,3553
2015-09-20,17,2737
2015-09-21,17,5603
2015-09-22,17,5595
2015-09-23,17,5765
2015-09-24,17,5759
2015-09-25,17,5724
2015-09-26,17,3384
2015-09-27,17,2850
2015-09-28,17,5461
2015-09-29,17,5807
2015-09-30,17,5856
2015-10-01,17,6002
2015-10-02,17,6074
2015-10-03,17,3678
2015-10-04,17,2710
2015-10-05,17,5630
2015-10-06,17,5637
2015-10-07,17,5809
2015-10-08,17,5596
2015-10-09,17,5421
2015-10-10,17,3883
2015-10-11,17,2817
2015-10-12,17,4923
2015-10-13,17,5698
2015-10-14,17,5838
2015-10-15,17,5559
2015-10-16,17,5286
2015-10-17,17,3465
2015-10-18,17,2622
2015-10-19,17,5485
2015-10-20,17,5612
2015-10-21,17,5724
2015-10-22,17,5795
2015-10-23,17,5411
2015-10-24,17,3400
2015-10-25,17,2586
2015-10-26,17,5654
2015-10-27,17,5615
2015-10-28,17,5694
2015-10-29,17,5546
2015-10-30,17,5706
2015-10-31,17,3498
2015-11-01,17,2646
2015-11-02,17,5804
2015-11-03,17,6058
2015-11-04,17,5953
2015-11-05,17,5916
2015-11-06,17,5560
2015-11-07,17,3237
2015-11-08,17,2772
2015-11-09,17,5255
2015-11-10,17,6183
2015-11-11,17,4668
2015-11-12,17,5238
2015-11-13,17,5385
2015-11-14,17,3345
2015-11-15,17,2676
2015-11-16,17,4917
2015-11-17,17,5416
2015-11-18,17,5703
2015-11-19,17,5476
2015-11-20,17,5488
2015-11-21,17,3356
2015-11-22,17,2672
2015-11-23,17,5518
2015-11-24,17,5625
2015-11-25,17,4962
2015-11-26,17,1430
2015-11-27,17,3174
2015-11-28,17,3044
2015-11-29,17,2310
2015-11-30,17,5255
2015-12-01,17,5879
2015-12-02,17,5695
2015-12-03,17,5499
2015-12-04,17,5406
2015-12-05,17,3612
2015-12-06,17,2644
2015-12-07,17,5436
2015-12-08,17,5285
2015-12-09,17,5391
2015-12-10,17,5332
2015-12-11,17,5248
2015-12-12,17,3350
2015-12-13,17,2369
2015-12-14,17,5072
2015-12-15,17,5466
2015-12-16,17,5244
2015-12-17,17,5227
2015-12-18,17,5171
2015-12-19,17,3428
2015-12-20,17,2607
2015-12-21,17,4992
2015-12-22,17,4802
2015-12-23,17,4630
2015-12-24,17,2998
2015-12-25,17,1092
2015-12-26,17,2668
2015-12-27,17,2112
2015-12-28,17,4126
2015-12-29,17,4506
2015-12-30,17,4894
2015-12-31,17,4619
2016-01-01,17,2047
2016-01-02,17,3085
2016-01-03,17,2163
2016-01-04,17,5182
2016-01-05,17,5448
2016-01-06,17,5291
2016-01-07,17,5433
2016-01-08,17,5222
2016-01-09,17,2808
2016-01-10,17,1820
2016-01-11,17,4730
2016-01-12,17,5007
2016-01-13,17,5467
2016-01-14,17,5407
2016-01-15,17,5036
2016-01-16,17,2689
2016-01-17,17,1717
2016-01-18,17,3111
2016-01-19,17,4905
2016-01-20,17,5447
2016-01-21,17,5217
2016-01-22,17,5387
2016-01-23,17,3262
2016-01-24,17,2531
2016-01-25,17,5235
2016-01-26,17,5263
2016-01-27,17,5336
2016-01-28,17,5451
2016-01-29,17,5389
2016-01-30,17,3418
2016-01-31,17,2656
2016-02-01,17,5598
2016-02-02,17,5242
2016-02-03,17,5374
2016-02-04,17,5732
2016-02-05,17,5263
2016-02-06,17,3568
2016-02-07,17,2559
2016-02-08,17,5143
2016-02-09,17,5111
2016-02-10,17,5418
2016-02-11,17,5262
2016-02-12,17,5136
2016-02-13,17,2887
2016-02-14,17,2402
2016-02-15,17,4390
2016-02-16,17,5470
2016-02-17,17,5485
2016-02-18,17,5362
2016-02-19,17,5233
2016-02-20,17,3449
2016-02-21,17,2728
2016-02-22,17,5299
2016-02-23,17,5406
2016-02-24,17,5269
2016-02-25,17,5227
2016-02-26,17,5332
2016-02-27,17,3690
2016-02-28,17,2476
2016-02-29,17,5194
2016-03-01,17,5850
2016-03-02,17,5388
2016-03-03,17,5539
2016-03-04,17,5213
2016-03-05,17,3499
2016-03-06,17,2833
2016-03-07,17,5452
2016-03-08,17,5242
2016-03-09,17,5404
2016-03-10,17,5255
2016-03-11,17,4921
2016-03-12,17,3431
2016-03-13,17,2578
2016-03-14,17,4897
2016-03-15,17,5423
2016-03-16,17,5229
2016-03-17,17,5268
2016-03-18,17,5075
2016-03-19,17,3235
2016-03-20,17,2665
2016-03-21,17,4605
2016-03-22,17,5103
2016-03-23,17,5069
2016-03-24,17,5094
2016-03-25,17,4945
2016-03-26,17,3275
2016-03-27,17,1974
2016-03-28,17,4985
2016-03-29,17,5006
2016-03-30,17,4805
2016-03-31,17,5035
2016-04-01,17,5450
2016-04-02,17,3289
2016-04-03,17,2521
2016-04-04,17,5159
2016-04-05,17,5032
2016-04-06,17,5331
2016-04-07,17,5010
2016-04-08,17,5120
2016-04-09,17,3210
2016-04-10,17,2391
2016-04-11,17,5316
2016-04-12,17,5192
2016-04-13,17,5205
2016-04-14,17,5124
2016-04-15,17,5019
2016-04-16,17,3591
2016-04-17,17,2814
2016-04-18,17,4918
2016-04-19,17,4937
2016-04-20,17,5241
2016-04-21,17,5318
2016-04-22,17,5203
2016-04-23,17,3624
2016-04-24,17,2292
2016-04-25,17,4903
2016-04-26,17,5113
2016-04-27,17,5373
2016-04-28,17,5173
2016-04-29,17,5206
2016-04-30,17,3495
2016-05-01,17,2898
2016-05-02,17,5003
2016-05-03,17,5112
2016-05-04,17,5350
2016-05-05,17,5164
2016-05-06,17,5197
2016-05-07,17,3468
2016-05-08,17,2467
2016-05-09,17,4946
2016-05-10,17,5249
2016-05-11,17,5041
2016-05-12,17,5150
2016-05-13,17,5105
2016-05-14,17,3382
2016-05-15,17,2380
2016-05-16,17,4836
2016-05-17,17,5136
2016-05-18,17,5044
2016-05-19,17,5198
2016-05-20,17,5082
2016-05-21,17,3737
2016-05-22,17,2796
2016-05-23,17,4513
2016-05-24,17,4895
2016-05-25,17,5140
2016-05-26,17,5175
2016-05-27,17,4602
2016-05-28,17,2839
2016-05-29,17,2702
2016-05-30,17,2623
2016-05-31,17,4810
2016-06-01,17,5422
2016-06-02,17,5229
2016-06-03,17,5141
2016-06-04,17,3656
2016-06-05,17,2932
2016-06-06,17,4675
2016-06-07,17,5271
2016-06-08,17,5096
2016-06-09,17,4979
2016-06-10,17,4795
2016-06-11,17,3638
2016-06-12,17,2587
2016-06-13,17,4921
2016-06-14,17,4847
2016-06-15,17,5279
2016-06-16,17,5006
2016-06-17,17,5127
2016-06-18,17,3370
2016-06-19,17,2586
2016-06-20,17,4850
2016-06-21,17,5212
2016-06-22,17,4845
2016-06-23,17,4862
2016-06-24,17,4911
2016-06-25,17,3844
2016-06-26,17,3001
2016-06-27,17,4586
2016-06-28,17,4972
2016-06-29,17,4858
2016-06-30,17,4575
2016-07-01,17,5086
2016-07-02,17,3250
2016-07-03,17,2712
2016-07-04,17,2578
2016-07-05,17,4512
2016-07-06,17,4959
2016-07-07,17,5049
2016-07-08,17,4846
2016-07-09,17,3334
2016-07-10,17,2543
2016-07-11,17,4703
2016-07-12,17,4865
2016-07-13,17,5165
2016-07-14,17,4988
2016-07-15,17,5052
2016-07-16,17,3545
2016-07-17,17,2654
2016-07-18,17,4841
2016-07-19,17,5149
2016-07-20,17,4759
2016-07-21,17,4752
2016-07-22,17,4933
2016-07-23,17,2814
2016-07-24,17,2889
2016-07-25,17,4594
2016-07-26,17,5223
2016-07-27,17,4594
2016-07-28,17,4856
2016-07-29,17,4957
2016-07-30,17,3248
2016-07-31,17,2571
2016-08-01,17,5210
2016-08-02,17,5051
2016-08-03,17,5087
2016-08-04,17,4540
2016-08-05,17,4815
2016-08-06,17,3542
2016-08-07,17,2657
2016-08-08,17,4532
2016-08-09,17,5084
2016-08-10,17,5080
2016-08-11,17,4887
2016-08-12,17,4751
2016-08-13,17,3366
2016-08-14,17,2725
2016-08-15,17,4822
2016-08-16,17,4534
2016-08-17,17,5076
2016-08-18,17,4728
2016-08-19,17,4658
2016-08-20,17,3095
2016-08-21,17,2701
2016-08-22,17,5053
2016-08-23,17,5132
2016-08-24,17,4962
2016-08-25,17,5114
2016-08-26,17,4909
2016-08-27,17,3139
2016-08-28,17,2898
2016-08-29,17,4865
2016-08-30,17,4590
2016-08-31,17,4751
2016-09-01,17,5187
2016-09-02,17,5065
2016-09-03,17,3182
2016-09-04,17,2817
2016-09-05,17,2429
2016-09-06,17,4930
2016-09-07,17,5358
2016-09-08,17,5358
2016-09-09,17,5302
2016-09-10,17,3683
2016-09-11,17,2760
2016-09-12,17,4864
2016-09-13,17,4910
2016-09-14,17,5001
2016-09-15,17,4887
2016-09-16,17,5004
2016-09-17,17,3305
2016-09-18,17,2798
2016-09-19,17,4943
2016-09-20,17,4970
2016-09-21,17,4563
2016-09-22,17,4872
2016-09-23,17,4817
2016-09-24,17,3431
2016-09-25,17,2506
2016-09-26,17,5201
2016-09-27,17,5189
2016-09-28,17,5017
2016-09-29,17,4939
2016-09-30,17,5024
2016-10-01,17,3438
2016-10-02,17,2602
2016-10-03,17,5312
2016-10-04,17,5232
2016-10-05,17,5058
2016-10-06,17,5242
2016-10-07,17,5096
2016-10-08,17,3457
2016-10-09,17,2744
2016-10-10,17,4691
2016-10-11,17,5100
2016-10-12,17,5097
2016-10-13,17,5247
2016-10-14,17,4835
2016-10-15,17,3334
2016-10-16,17,2407
2016-10-17,17,4747
2016-10-18,17,5156
2016-10-19,17,5116
2016-10-20,17,4935
2016-10-21,17,5076
2016-10-22,17,3295
2016-10-23,17,2401
2016-10-24,17,4810
2016-10-25,17,4936
2016-10-26,17,5080
2016-10-27,17,5269
2016-10-28,17,5063
2016-10-29,17,3172
2016-10-30,17,2508
2016-10-31,17,5041
2016-11-01,17,5411
2016-11-02,17,5201
2016-11-03,17,5380
2016-11-04,17,5071
2016-11-05,17,3156
2016-11-06,17,2806
2016-11-07,17,4867
2016-11-08,17,4893
2016-11-09,17,5038
2016-11-10,17,5099
2016-11-11,17,4717
2016-11-12,17,3401
2016-11-13,17,2429
2016-11-14,17,4953
2016-11-15,17,5075
2016-11-16,17,5426
2016-11-17,17,5363
2016-11-18,17,4620
2016-11-19,17,3155
2016-11-20,17,2350
2016-11-21,17,4980
2016-11-22,17,4753
2016-11-23,17,4773
2016-11-24,17,1508
2016-11-25,17,2857
2016-11-26,17,2865
2016-11-27,17,2326
2016-11-28,17,4579
2016-11-29,17,5187
2016-11-30,17,4981
2016-12-01,17,5315
2016-12-02,17,5190
2016-12-03,17,3150
2016-12-04,17,2374
2016-12-05,17,5181
2016-12-06,17,5113
2016-12-07,17,5091
2016-12-08,17,4813
2016-12-09,17,4940
2016-12-10,17,2938
2016-12-11,17,2374
2016-12-12,17,4898
2016-12-13,17,4884
2016-12-14,17,4450
2016-12-15,17,4711
2016-12-16,17,5066
2016-12-17,17,2725
2016-12-18,17,1898
2016-12-19,17,4522
2016-12-20,17,4959
2016-12-21,17,4770
2016-12-22,17,4653
2016-12-23,17,3863
2016-12-24,17,2249
2016-12-25,17,990
2016-12-26,17,2441
2016-12-27,17,4020
2016-12-28,17,4272
2016-12-29,17,4077
2016-12-30,17,4475
2016-12-31,17,3211
2017-01-01,17,2139
2017-01-02,17,2695
2017-01-03,17,4938
2017-01-04,17,4663
2017-01-05,17,4542
2017-01-06,17,4429
2017-01-07,17,2745
2017-01-08,17,1988
2017-01-09,17,5076
2017-01-10,17,5233
2017-01-11,17,5124
2017-01-12,17,5119
2017-01-13,17,4796
2017-01-14,17,2834
2017-01-15,17,2412
2017-01-16,17,3589
2017-01-17,17,4892
2017-01-18,17,5297
2017-01-19,17,5356
2017-01-20,17,4950
2017-01-21,17,3303
2017-01-22,17,2356
2017-01-23,17,4850
2017-01-24,17,5023
2017-01-25,17,5319
2017-01-26,17,5085
2017-01-27,17,4888
2017-01-28,17,3072
2017-01-29,17,2208
2017-01-30,17,4773
2017-01-31,17,5081
2017-02-01,17,5301
2017-02-02,17,4966
2017-02-03,17,4911
2017-02-04,17,3455
2017-02-05,17,2360
2017-02-06,17,4798
2017-02-07,17,5064
2017-02-08,17,5235
2017-02-09,17,5235
2017-02-10,17,4757
2017-02-11,17,3216
2017-02-12,17,2656
2017-02-13,17,5065
2017-02-14,17,5037
2017-02-15,17,5306
2017-02-16,17,5037
2017-02-17,17,4976
2017-02-18,17,3295
2017-02-19,17,2658
2017-02-20,17,3902
2017-02-21,17,5316
2017-02-22,17,5172
2017-02-23,17,5185
2017-02-24,17,4888
2017-02-25,17,3277
2017-02-26,17,2450
2017-02-27,17,4845
2017-02-28,17,5060
2017-03-01,17,5334
2017-03-02,17,5329
2017-03-03,17,5234
2017-03-04,17,3105
2017-03-05,17,2517
2017-03-06,17,4789
2017-03-07,17,5339
2017-03-08,17,5221
2017-03-09,17,5263
2017-03-10,17,4782
2017-03-11,17,3182
2017-03-12,17,2189
2017-03-13,17,4809
2017-03-14,17,4797
2017-03-15,17,5127
2017-03-16,17,5195
2017-03-17,17,5328
2017-03-18,17,3135
2017-03-19,17,2553
2017-03-20,17,5021
2017-03-21,17,5240
2017-03-22,17,5056
2017-03-23,17,4880
2017-03-24,17,4950
2017-03-25,17,3140
2017-03-26,17,2262
2017-03-27,17,4976
2017-03-28,17,5197
2017-03-29,17,5111
2017-03-30,17,4928
2017-03-31,17,4718
2017-04-01,17,3627
2017-04-02,17,2457
2017-04-03,17,4996
2017-04-04,17,4965
2017-04-05,17,4830
2017-04-06,17,5070
2017-04-07,17,4930
2017-04-08,17,3024
2017-04-09,17,2382
2017-04-10,17,4769
2017-04-11,17,5182
2017-04-12,17,5045
2017-04-13,17,5017
2017-04-14,17,4781
2017-04-15,17,3150
2017-04-16,17,1995
2017-04-17,17,4683
2017-04-18,17,4681
2017-04-19,17,4909
2017-04-20,17,5161
2017-04-21,17,4922
2017-04-22,17,3535
2017-04-23,17,2426
2017-04-24,17,4832
2017-04-25,17,5091
2017-04-26,17,4682
2017-04-27,17,4930
2017-04-28,17,4778
2017-04-29,17,3390
2017-04-30,17,2249
2017-05-01,17,5079
2017-05-02,17,5319
2017-05-03,17,5229
2017-05-04,17,5170
2017-05-05,17,5125
2017-05-06,17,3396
2017-05-07,17,2381
2017-05-08,17,4664
2017-05-09,17,5055
2017-05-10,17,4883
2017-05-11,17,4812
2017-05-12,17,4796
2017-05-13,17,3239
2017-05-14,17,2575
2017-05-15,17,4516
2017-05-16,17,4732
2017-05-17,17,4748
2017-05-18,17,4849
2017-05-19,17,4357
2017-05-20,17,2631
2017-05-21,17,2308
2017-05-22,17,4650
2017-05-23,17,4733
2017-05-24,17,4613
2017-05-25,17,4724
2017-05-26,17,4610
2017-05-27,17,3087
2017-05-28,17,2502
2017-05-29,17,1954
2017-05-30,17,4650
2017-05-31,17,4517
2017-06-01,17,4872
2017-06-02,17,4727
2017-06-03,17,3204
2017-06-04,17,2462
2017-06-05,17,4802
2017-06-06,17,4566
2017-06-07,17,4463
2017-06-08,17,4666
2017-06-09,17,4822
2017-06-10,17,3124
2017-06-11,17,2037
2017-06-12,17,4471
2017-06-13,17,4621
2017-06-14,17,4939
2017-06-15,17,4912
2017-06-16,17,4819
2017-06-17,17,3206
2017-06-18,17,2275
2017-06-19,17,4100
2017-06-20,17,4870
2017-06-21,17,4665
2017-06-22,17,4301
2017-06-23,17,4644
2017-06-24,17,2894
2017-06-25,17,2252
2017-06-26,17,4699
2017-06-27,17,4620
2017-06-28,17,4373
2017-06-29,17,4573
2017-06-30,17,4391
2017-07-01,17,2905
2017-07-02,17,2593
2017-07-03,17,3795
2017-07-04,17,2424
2017-07-05,17,4565
2017-07-06,17,4834
2017-07-07,17,4502
2017-07-08,17,3079
2017-07-09,17,2396
2017-07-10,17,4537
2017-07-11,17,4704
2017-07-12,17,4456
2017-07-13,17,4760
2017-07-14,17,4532
2017-07-15,17,2997
2017-07-16,17,2416
2017-07-17,17,4488
2017-07-18,17,4601
2017-07-19,17,4614
2017-07-20,17,4660
2017-07-21,17,4459
2017-07-22,17,2921
2017-07-23,17,2270
2017-07-24,17,4456
2017-07-25,17,4565
2017-07-26,17,4671
2017-07-27,17,4576
2017-07-28,17,4737
2017-07-29,17,3111
2017-07-30,17,2395
2017-07-31,17,4270
2017-08-01,17,5400
2017-08-02,17,4620
2017-08-03,17,4595
2017-08-04,17,4451
2017-08-05,17,3155
2017-08-06,17,2376
2017-08-07,17,4417
2017-08-08,17,4847
2017-08-09,17,4151
2017-08-10,17,4683
2017-08-11,17,4475
2017-08-12,17,3002
2017-08-13,17,2309
2017-08-14,17,4353
2017-08-15,17,4623
2017-08-16,17,4523
2017-08-17,17,4494
2017-08-18,17,4290
2017-08-19,17,2928
2017-08-20,17,2085
2017-08-21,17,3858
2017-08-22,17,4353
2017-08-23,17,4370
2017-08-24,17,4285
2017-08-25,17,4246
2017-08-26,17,2437
2017-08-27,17,2138
2017-08-28,17,4293
2017-08-29,17,4547
2017-08-30,17,4643
2017-08-31,17,4439
2017-09-01,17,4616
2017-09-02,17,2814
2017-09-03,17,2411
2017-09-04,17,2027
2017-09-05,17,4525
2017-09-06,17,4294
2017-09-07,17,4420
2017-09-08,17,4406
2017-09-09,17,2822
2017-09-10,17,1977
2017-09-11,17,4135
2017-09-12,17,4725
2017-09-13,17,4690
2017-09-14,17,4642
2017-09-15,17,4559
2017-09-16,17,2500
2017-09-17,17,2091
2017-09-18,17,4006
2017-09-19,17,4742
2017-09-20,17,4687
2017-09-21,17,4386
2017-09-22,17,4525
2017-09-23,17,2834
2017-09-24,17,2078
2017-09-25,17,4439
2017-09-26,17,4296
2017-09-27,17,4522
2017-09-28,17,4490
2017-09-29,17,4517
2017-09-30,17,3006
2017-10-01,17,2065
2017-10-02,17,4458
2017-10-03,17,4829
2017-10-04,17,4847
2017-10-05,17,4572
2017-10-06,17,4516
2017-10-07,17,2786
2017-10-08,17,2245
2017-10-09,17,4303
2017-10-10,17,4870
2017-10-11,17,4630
2017-10-12,17,4413
2017-10-13,17,4412
2017-10-14,17,2376
2017-10-15,17,1940
2017-10-16,17,4377
2017-10-17,17,4733
2017-10-18,17,4591
2017-10-19,17,4566
2017-10-20,17,4420
2017-10-21,17,2463
2017-10-22,17,2116
2017-10-23,17,4245
2017-10-24,17,4376
2017-10-25,17,4667
2017-10-26,17,4693
2017-10-27,17,4131
2017-10-28,17,2407
2017-10-29,17,1725
2017-10-30,17,4448
2017-10-31,17,4568
2017-11-01,17,4826
2017-11-02,17,4338
2017-11-03,17,4633
2017-11-04,17,2782
2017-11-05,17,2124
2017-11-06,17,4543
2017-11-07,17,4716
2017-11-08,17,4899
2017-11-09,17,4580
2017-11-10,17,4129
2017-11-11,17,2697
2017-11-12,17,1874
2017-11-13,17,4167
2017-11-14,17,4750
2017-11-15,17,4711
2017-11-16,17,4564
2017-11-17,17,4556
2017-11-18,17,2755
2017-11-19,17,1988
2017-11-20,17,4041
2017-11-21,17,4560
2017-11-22,17,4244
2017-11-23,17,1204
2017-11-24,17,2983
2017-11-25,17,2157
2017-11-26,17,1626
2017-11-27,17,3823
2017-11-28,17,4710
2017-11-29,17,4386
2017-11-30,17,4474
2017-12-01,17,4912
2017-12-02,17,3026
2017-12-03,17,2001
2017-12-04,17,4603
2017-12-05,17,4683
2017-12-06,17,4847
2017-12-07,17,4746
2017-12-08,17,4712
2017-12-09,17,2729
2017-12-10,17,1961
2017-12-11,17,4653
2017-12-12,17,4791
2017-12-13,17,4995
2017-12-14,17,4705
2017-12-15,17,4748
2017-12-16,17,2859
2017-12-17,17,2065
2017-12-18,17,4761
2017-12-19,17,4958
2017-12-20,17,4685
2017-12-21,17,4433
2017-12-22,17,4243
2017-12-23,17,2510
2017-12-24,17,1474
2017-12-25,17,724
2017-12-26,17,2755
2017-12-27,17,3598
2017-12-28,17,3820
2017-12-29,17,3705
2017-12-30,17,2024
2017-12-31,17,1541
2018-01-01,17,1465
2018-01-02,17,4259
2018-01-03,17,4498
2018-01-04,17,4369
2018-01-05,17,4410
2018-01-06,17,2558
2018-01-07,17,1928
2018-01-08,17,4765
2018-01-09,17,4834
2018-01-10,17,4969
2018-01-11,17,4649
2018-01-12,17,4530
2018-01-13,17,2397
2018-01-14,17,1778
2018-01-15,17,3128
2018-01-16,17,4447
2018-01-17,17,4514
2018-01-18,17,4587
2018-01-19,17,5222
2018-01-20,17,2596
2018-01-21,17,1902
2018-01-22,17,3918
2018-01-23,17,4136
2018-01-24,17,4903
2018-01-25,17,4648
2018-01-26,17,4519
2018-01-27,17,3065
2018-01-28,17,2089
2018-01-29,17,4464
2018-01-30,17,4708
2018-01-31,17,4645
2018-02-01,17,4697
2018-02-02,17,4701
2018-02-03,17,3463
2018-02-04,17,1969
2018-02-05,17,4231
2018-02-06,17,4613
2018-02-07,17,4555
2018-02-08,17,5694
2018-02-09,17,4386
2018-02-10,17,2378
2018-02-11,17,1728
2018-02-12,17,4516
2018-02-13,17,4606
2018-02-14,17,4683
2018-02-15,17,4653
2018-02-16,17,4378
2018-02-17,17,2482
2018-02-18,17,2074
2018-02-19,17,3513
2018-02-20,17,4943
2018-02-21,17,4445
2018-02-22,17,4766
2018-02-23,17,4630
2018-02-24,17,2773
2018-02-25,17,1775
2018-02-26,17,4657
2018-02-27,17,4924
2018-02-28,17,4607
2018-03-01,17,4817
2018-03-02,17,4742
2018-03-03,17,2935
2018-03-04,17,1880
2018-03-05,17,4136
2018-03-06,17,4729
2018-03-07,17,4839
2018-03-08,17,4946
2018-03-09,17,4997
2018-03-10,17,2979
2018-03-11,17,1831
2018-03-12,17,4762
2018-03-13,17,4932
2018-03-14,17,4944
2018-03-15,17,4904
2018-03-16,17,4786
2018-03-17,17,3145
2018-03-18,17,2114
2018-03-19,17,4907
2018-03-20,17,4990
2018-03-21,17,5165
2018-03-22,17,5120
2018-03-23,17,4988
2018-03-24,17,2604
2018-03-25,17,2229
2018-03-26,17,4255
2018-03-27,17,4934
2018-03-28,17,5045
2018-03-29,17,4848
2018-03-30,17,4632
2018-03-31,17,2627
2018-04-01,17,1738
2018-04-02,17,4984
2018-04-03,17,4782
2018-04-04,17,5107
2018-04-05,17,5073
2018-04-06,17,4879
2018-04-07,17,2822
2018-04-08,17,2045
2018-04-09,17,4873
2018-04-10,17,5035
2018-04-11,17,4974
2018-04-12,17,4963
2018-04-13,17,4740
2018-04-14,17,1918
2018-04-15,17,1720
2018-04-16,17,4955
2018-04-17,17,5242
2018-04-18,17,4941
2018-04-19,17,5085
2018-04-20,17,5292
2018-04-21,17,2994
2018-04-22,17,2299
2018-04-23,17,5061
2018-04-24,17,5036
2018-04-25,17,4859
2018-04-26,17,4871
2018-04-27,17,4701
2018-04-28,17,3035
2018-04-29,17,2389
2018-04-30,17,4766
2018-05-01,17,5311
2018-05-02,17,5020
2018-05-03,17,5111
2018-05-04,17,4948
2018-05-05,17,2750
2018-05-06,17,2108
2018-05-07,17,4262
2018-05-08,17,4849
2018-05-09,17,4701
2018-05-10,17,4852
2018-05-11,17,4943
2018-05-12,17,3025
2018-05-13,17,2432
2018-05-14,17,4700
2018-05-15,17,5055
2018-05-16,17,5064
2018-05-17,17,4830
2018-05-18,17,4862
2018-05-19,17,2947
2018-05-20,17,2270
2018-05-21,17,4705
2018-05-22,17,4857
2018-05-23,17,4964
2018-05-24,17,4857
2018-05-25,17,4436
2018-05-26,17,2734
2018-05-27,17,2006
2018-05-28,17,2091
2018-05-29,17,4479
2018-05-30,17,4620
2018-05-31,17,4752
2018-06-01,17,5391
2018-06-02,17,2735
2018-06-03,17,2396
2018-06-04,17,4829
2018-06-05,17,5106
2018-06-06,17,5031
2018-06-07,17,4551
2018-06-08,17,4613
2018-06-09,17,2475
2018-06-10,17,2133
2018-06-11,17,4531
2018-06-12,17,4905
2018-06-13,17,4510
2018-06-14,17,4508
2018-06-15,17,4570
2018-06-16,17,2279
2018-06-17,17,2161
2018-06-18,17,4431
2018-06-19,17,4694
2018-06-20,17,4969
2018-06-21,17,4574
2018-06-22,17,4939
2018-06-23,17,2984
2018-06-24,17,2834
2018-06-25,17,4570
2018-06-26,17,4711
2018-06-27,17,4850
2018-06-28,17,4548
2018-06-29,17,5216
2018-06-30,17,3037
2018-07-01,17,1979
2018-07-02,17,4473
2018-07-03,17,4693
2018-07-04,17,1977
2018-07-05,17,4159
2018-07-06,17,4332
2018-07-07,17,2651
2018-07-08,17,2466
2018-07-09,17,4754
2018-07-10,17,4704
2018-07-11,17,4923
2018-07-12,17,4764
