Route,year,month,riders,date,RouteClass,dscp,avg_riders,gas_price,remove_seasonality,norm_de_sea,norm_avg_riders,Date,Daily Riders,Daily Riders(removed seasonality)
75,2014,8,17113,2014-08-01,CoreLoc,Stryker - Robert - Lake Cove Apts,814.9047619047619,3.33725,110.88302277432685,2.0720673685511395,1.921896708359203,"Aug 2014
Gas Price: 3.33725",815,111
75,2014,9,18435,2014-09-02,CoreLoc,Stryker - Robert - Lake Cove Apts,877.8571428571429,3.2638000000000003,78.25396825396797,1.756594866605135,2.2753742852649905,"Sep 2014
Gas Price: 3.2638",878,78
75,2014,10,19354,2014-10-01,CoreLoc,Stryker - Robert - Lake Cove Apts,841.4782608695652,3.0495,52.51220277307209,1.507711799653301,2.5210973512078185,"Oct 2014
Gas Price: 3.0495",841,53
75,2014,11,13538,2014-11-03,CoreLoc,Stryker - Robert - Lake Cove Apts,712.5263157894736,2.85825,0.9532581453629518,1.00921653221458,0.9660099175587564,"Nov 2014
Gas Price: 2.85825",713,1
75,2014,12,15198,2014-12-01,CoreLoc,Stryker - Robert - Lake Cove Apts,690.8181818181819,2.407,22.18181818181779,1.214463881420876,1.409862245594768,"Dec 2014
Gas Price: 2.407",691,22
75,2015,1,14587,2015-01-02,CoreLoc,Stryker - Robert - Lake Cove Apts,694.6190476190476,1.9565,13.352922077921676,1.1291021084776984,1.2464925031670553,"Jan 2015
Gas Price: 1.9565",695,13
75,2015,2,14077,2015-02-02,CoreLoc,Stryker - Robert - Lake Cove Apts,703.85,2.156,-17.664285714286052,0.829213671946953,1.1101282337102083,"Feb 2015
Gas Price: 2.156",704,-18
75,2015,3,15638,2015-03-02,CoreLoc,Stryker - Robert - Lake Cove Apts,710.8181818181819,2.3806,-29.015763222285273,0.7194624375678538,1.5275098506163614,"Mar 2015
Gas Price: 2.3806",711,-29
75,2015,4,16466,2015-04-01,CoreLoc,Stryker - Robert - Lake Cove Apts,748.4545454545455,2.30925,4.504978354977993,1.043556174512224,1.7489012527933598,"Apr 2015
Gas Price: 2.30925",748,5
75,2015,5,15348,2015-05-01,CoreLoc,Stryker - Robert - Lake Cove Apts,767.4,2.541,5.613852813852418,1.0542772758443777,1.4499693836703111,"May 2015
Gas Price: 2.541",767,6
75,2015,6,15967,2015-06-01,CoreLoc,Stryker - Robert - Lake Cove Apts,725.7727272727273,2.6498,-8.903138528138925,0.9139204176176404,1.6154781734620527,"Jun 2015
Gas Price: 2.6498",726,-9
75,2015,7,14877,2015-07-01,CoreLoc,Stryker - Robert - Lake Cove Apts,646.8260869565217,2.6855,-50.08384387351816,0.5157666758626647,1.3240329701131055,"Jul 2015
Gas Price: 2.6855",647,-50
75,2015,8,14198,2015-08-03,CoreLoc,Stryker - Robert - Lake Cove Apts,676.0952380952381,2.5606,-27.92650103519702,0.7299939185588675,1.1424813250911463,"Aug 2015
Gas Price: 2.5606",676,-28
75,2015,9,16466,2015-09-01,CoreLoc,Stryker - Robert - Lake Cove Apts,784.0952380952381,2.286,-15.507936507936847,0.850062234346204,1.7489012527933598,"Sep 2015
Gas Price: 2.286",784,-16
75,2015,10,17274,2015-10-01,CoreLoc,Stryker - Robert - Lake Cove Apts,785.1818181818181,2.38875,-3.7842399146750263,0.9634122517064826,1.964945036560286,"Oct 2015
Gas Price: 2.38875",785,-4
75,2015,11,14221,2015-11-02,CoreLoc,Stryker - Robert - Lake Cove Apts,711.05,2.1304,-0.523057644110736,0.9949428414008588,1.1486310862627298,"Nov 2015
Gas Price: 2.1304",711,-1
75,2015,12,15311,2015-12-01,CoreLoc,Stryker - Robert - Lake Cove Apts,695.9545454545455,1.8845,27.318181818181415,1.2641245752744803,1.4400762896116772,"Dec 2015
Gas Price: 1.8845",696,27
75,2016,1,14838,2016-01-04,CoreLoc,Stryker - Robert - Lake Cove Apts,741.9,1.7545,60.63387445887406,1.586235806075409,1.3136051142134642,"Jan 2016
Gas Price: 1.7545",742,61
75,2016,2,15327,2016-02-01,CoreLoc,Stryker - Robert - Lake Cove Apts,729.8571428571429,1.6052,8.342857142856815,1.0806625277662598,1.444354384339735,"Feb 2016
Gas Price: 1.6052",730,8
75,2016,3,17410,2016-03-01,CoreLoc,Stryker - Robert - Lake Cove Apts,756.9565217391304,1.95075,17.122576698663238,1.1655488395325515,2.001308841748778,"Mar 2016
Gas Price: 1.95075",757,17
75,2016,4,15430,2016-04-01,CoreLoc,Stryker - Robert - Lake Cove Apts,734.7619047619048,1.9625,-9.187662337662688,0.9111695123470734,1.471894619151608,"Apr 2016
Gas Price: 1.9625",735,-9
75,2016,5,15464,2016-05-02,CoreLoc,Stryker - Robert - Lake Cove Apts,736.3809523809524,2.1708000000000003,-25.40519480519515,0.7543710510330692,1.4809855704487311,"May 2016
Gas Price: 2.1708",736,-25
75,2016,6,15563,2016-06-01,CoreLoc,Stryker - Robert - Lake Cove Apts,707.4090909090909,2.25325,-27.2667748917753,0.7363724502118327,1.5074562815785897,"Jun 2016
Gas Price: 2.25325",707,-27
75,2016,7,14147,2016-07-01,CoreLoc,Stryker - Robert - Lake Cove Apts,707.35,2.1165,10.440069169960111,1.1009393250877608,1.128844898145462,"Jul 2016
Gas Price: 2.1165",707,10
75,2016,8,15276,2016-08-01,CoreLoc,Stryker - Robert - Lake Cove Apts,664.1739130434783,2.1438,-39.84782608695684,0.6147331396036062,1.4307179573940505,"Aug 2016
Gas Price: 2.1438",664,-40
75,2016,9,15474,2016-09-01,CoreLoc,Stryker - Robert - Lake Cove Apts,736.8571428571429,2.1715,-62.74603174603203,0.39334289904866304,1.4836593796537674,"Sep 2016
Gas Price: 2.1715",737,-63
75,2016,10,15545,2016-10-03,CoreLoc,Stryker - Robert - Lake Cove Apts,740.2380952380952,2.1396,-48.72796285839797,0.5288759486402184,1.5026434250095246,"Oct 2016
Gas Price: 2.1396",740,-49
75,2016,11,14934,2016-11-01,CoreLoc,Stryker - Robert - Lake Cove Apts,711.1428571428571,1.99075,-0.4302005012535801,0.9958406263845588,1.339273682581812,"Nov 2016
Gas Price: 1.99075",711,-0
75,2016,12,13621,2016-12-01,CoreLoc,Stryker - Robert - Lake Cove Apts,619.1363636363636,2.107,-49.500000000000455,0.521411543304642,0.9882025339605572,"Dec 2016
Gas Price: 2.107",619,-50
75,2017,1,14533,2017-01-02,CoreLoc,Stryker - Robert - Lake Cove Apts,660.5909090909091,2.3032,-20.67521645021679,0.800102627621181,1.2320539334598597,"Jan 2017
Gas Price: 2.3032",661,-21
75,2017,2,14151,2017-02-01,CoreLoc,Stryker - Robert - Lake Cove Apts,707.55,2.25975,-13.96428571428612,0.8649869505282214,1.1299144218274764,"Feb 2017
Gas Price: 2.25975",708,-14
75,2017,3,15769,2017-03-01,CoreLoc,Stryker - Robert - Lake Cove Apts,685.6086956521739,2.253,-54.225249388293264,0.4757256885118393,1.5625367512023356,"Mar 2017
Gas Price: 2.253",686,-54
75,2017,4,13208,2017-04-03,CoreLoc,Stryker - Robert - Lake Cove Apts,660.4,2.30075,-83.54956709956753,0.1922048812980398,0.8777742137925614,"Apr 2017
Gas Price: 2.30075",660,-84
75,2017,5,14990,2017-05-01,CoreLoc,Stryker - Robert - Lake Cove Apts,681.3636363636364,2.2924,-80.42251082251119,0.22243868003815948,1.3542470141300147,"May 2017
Gas Price: 2.2924",681,-80
75,2017,6,14785,2017-06-01,CoreLoc,Stryker - Robert - Lake Cove Apts,672.0454545454545,2.2595,-62.63041125541167,0.3944607704055996,1.2994339254267724,"Jun 2017
Gas Price: 2.2595",672,-63
75,2017,7,12742,2017-07-03,CoreLoc,Stryker - Robert - Lake Cove Apts,637.1,2.2282,-59.80993083003989,0.4217304547271783,0.7531747048378739,"Jul 2017
Gas Price: 2.2282",637,-60
75,2017,8,15201,2017-08-01,CoreLoc,Stryker - Robert - Lake Cove Apts,660.9130434782609,2.299,-43.10869565217422,0.5832055732863892,1.4106643883562788,"Aug 2017
Gas Price: 2.299",661,-43
94,2014,1,97041,2014-01-01,CommExpress,Express - Mpls - St Paul,4410.954545454545,3.218,1686.4515692640684,1.9120670149283951,2.3084199203436437,"Jan 2014
Gas Price: 3.218",4411,1686
94,2014,2,98703,2014-02-01,CommExpress,Express - Mpls - St Paul,4935.15,3.29025,2036.2089285714271,2.101222847486283,2.3402376985695685,"Feb 2014
Gas Price: 3.29025",4935,2036
94,2014,3,112980,2014-03-01,CommExpress,Express - Mpls - St Paul,5380,3.5058,2392.696146245059,2.2940183231521525,2.6135604541240416,"Mar 2014
Gas Price: 3.5058",5380,2393
94,2014,4,116743,2014-04-01,CommExpress,Express - Mpls - St Paul,5306.5,3.51675,2320.0732683982674,2.2547424064164368,2.6856003454983837,"Apr 2014
Gas Price: 3.51675",5306,2320
94,2014,5,116763,2014-05-01,CommExpress,Express - Mpls - St Paul,5560.142857142857,3.49525,2536.2313311688304,2.37164504545865,2.685983230916265,"May 2014
Gas Price: 3.49525",5560,2536
94,2014,6,80801,2014-06-01,CommExpress,Express - Mpls - St Paul,3847.6666666666665,3.5444,1305.03409090909,1.7057887515825063,1.997516961024134,"Jun 2014
Gas Price: 3.5444",3848,1305
94,2014,7,56703,2014-07-01,CommExpress,Express - Mpls - St Paul,2577.409090909091,3.4505,406.5647727272713,1.2198784272223244,1.536178321019113,"Jul 2014
Gas Price: 3.4505",2577,407
94,2014,8,54277,2014-08-01,CommExpress,Express - Mpls - St Paul,2584.6190476190477,3.33725,419.3395445134566,1.2267872813997984,1.489734319830127,"Aug 2014
Gas Price: 3.33725",2585,419
94,2014,9,59899,2014-09-02,CommExpress,Express - Mpls - St Paul,2852.3333333333335,3.2638000000000003,442.1111111111099,1.2391026037906028,1.5973634107965238,"Sep 2014
Gas Price: 3.2638",2852,442
94,2014,10,63225,2014-10-01,CommExpress,Express - Mpls - St Paul,2748.913043478261,3.0495,374.39946044293765,1.202482777744994,1.6610372557901625,"Oct 2014
Gas Price: 3.0495",2749,374
94,2014,11,47337,2014-11-03,CommExpress,Express - Mpls - St Paul,2629.8333333333335,2.85825,281.6187134502911,1.1523050789040263,1.3568730798253612,"Nov 2014
Gas Price: 2.85825",2630,282
94,2014,12,51510,2014-12-01,CommExpress,Express - Mpls - St Paul,2575.5,2.407,355.57142857142753,1.1923001984530677,1.4367621222662672,"Dec 2014
Gas Price: 2.407",2576,356
94,2015,1,50395,2015-01-02,CommExpress,Express - Mpls - St Paul,2399.7619047619046,1.9565,-324.741071428572,0.824373480365194,1.4154162602193918,"Jan 2015
Gas Price: 1.9565",2400,-325
94,2015,2,48174,2015-02-02,CommExpress,Express - Mpls - St Paul,2408.7,2.156,-490.24107142857247,0.7348677431583319,1.372896834563688,"Feb 2015
Gas Price: 2.156",2409,-490
94,2015,3,51787,2015-03-02,CommExpress,Express - Mpls - St Paul,2353.9545454545455,2.3806,-633.3493083003955,0.6574719229674757,1.4420650853039214,"Mar 2015
Gas Price: 2.3806",2354,-633
94,2015,4,53833,2015-04-01,CommExpress,Express - Mpls - St Paul,2446.9545454545455,2.30925,-539.4721861471871,0.7082425636030136,1.481234263553165,"Apr 2015
Gas Price: 2.30925",2447,-539
94,2015,5,48945,2015-05-01,CommExpress,Express - Mpls - St Paul,2447.25,2.541,-576.6615259740265,0.6881298187242355,1.387657067423007,"May 2015
Gas Price: 2.541",2447,-577
94,2015,6,50660,2015-06-01,CommExpress,Express - Mpls - St Paul,2302.7272727272725,2.6498,-239.9053030303039,0.8702543745766597,1.4204894920063174,"Jun 2015
Gas Price: 2.6498",2303,-240
94,2015,7,48385,2015-07-01,CommExpress,Express - Mpls - St Paul,2199.318181818182,2.6855,28.47386363636224,1.015399239612691,1.3769362757223345,"Jul 2015
Gas Price: 2.6855",2199,28
94,2015,8,44819,2015-08-03,CommExpress,Express - Mpls - St Paul,2134.2380952380954,2.5606,-31.041407867495764,0.983212180694145,1.308667805714122,"Aug 2015
Gas Price: 2.5606",2134,-31
94,2015,9,46762,2015-09-01,CommExpress,Express - Mpls - St Paul,2226.7619047619046,2.286,-183.46031746031895,0.900780960951718,1.3458651240612776,"Sep 2015
Gas Price: 2.286",2227,-183
94,2015,10,48726,2015-10-01,CommExpress,Express - Mpls - St Paul,2214.818181818182,2.38875,-159.69540121714135,0.9136335068611134,1.3834644720972082,"Oct 2015
Gas Price: 2.38875",2215,-160
94,2015,11,41880,2015-11-02,CommExpress,Express - Mpls - St Paul,2204.2105263157896,2.1304,-144.00409356725277,0.9221196824438505,1.252402793556484,"Nov 2015
Gas Price: 2.1304",2204,-144
94,2015,12,43859,2015-12-01,CommExpress,Express - Mpls - St Paul,2088.5238095238096,1.8845,-131.40476190476284,0.9289336550647864,1.2902893056558258,"Dec 2015
Gas Price: 1.8845",2089,-131
94,2016,1,42055,2016-01-04,CommExpress,Express - Mpls - St Paul,2102.75,1.7545,-621.7529761904766,0.6637434532055052,1.2557530409629445,"Jan 2016
Gas Price: 1.7545",2103,-622
94,2016,2,43779,2016-02-01,CommExpress,Express - Mpls - St Paul,2084.714285714286,1.6052,-814.2267857142865,0.5596497358977004,1.288757763984301,"Feb 2016
Gas Price: 1.6052",2085,-814
94,2016,3,48748,2016-03-01,CommExpress,Express - Mpls - St Paul,2119.478260869565,1.95075,-867.825592885376,0.5306624201922213,1.3838856460568776,"Mar 2016
Gas Price: 1.95075",2119,-868
94,2016,4,44687,2016-04-01,CommExpress,Express - Mpls - St Paul,2127.9523809523807,1.9625,-858.4743506493519,0.5357197605555765,1.306140761956106,"Apr 2016
Gas Price: 1.9625",2128,-858
94,2016,5,42810,2016-05-02,CommExpress,Express - Mpls - St Paul,2038.571428571429,2.1708000000000003,-985.3400974025976,0.4671082065407832,1.2702069654879584,"May 2016
Gas Price: 2.1708",2039,-985
94,2016,6,43420,2016-06-01,CommExpress,Express - Mpls - St Paul,1973.6363636363635,2.25325,-568.9962121212129,0.6922753750222298,1.281884970733334,"Jun 2016
Gas Price: 2.25325",1974,-569
94,2016,7,38734,2016-07-01,CommExpress,Express - Mpls - St Paul,1936.7,2.1165,-234.1443181818197,0.8733700313494762,1.192174917323776,"Jul 2016
Gas Price: 2.1165",1937,-234
94,2016,8,45627,2016-08-01,CommExpress,Express - Mpls - St Paul,1983.782608695652,2.1438,-181.49689440993916,0.9018428197285954,1.324136376596521,"Aug 2016
Gas Price: 2.1438",1984,-181
94,2016,9,45183,2016-09-01,CommExpress,Express - Mpls - St Paul,2151.5714285714284,2.1715,-258.6507936507951,0.8601164352576784,1.3156363203195591,"Sep 2016
Gas Price: 2.1715",2152,-259
94,2016,10,45356,2016-10-03,CommExpress,Express - Mpls - St Paul,2159.809523809524,2.1396,-214.70405922579948,0.8838837153938924,1.3189482791842313,"Oct 2016
Gas Price: 2.1396",2160,-215
94,2016,11,44212,2016-11-01,CommExpress,Express - Mpls - St Paul,2210.6,1.99075,-137.61461988304245,0.9255752386521228,1.2970472332814285,"Nov 2016
Gas Price: 1.99075",2211,-138
94,2016,12,41911,2016-12-01,CommExpress,Express - Mpls - St Paul,1995.7619047619048,2.107,-224.16666666666765,0.8787661464821459,1.2529962659541998,"Dec 2016
Gas Price: 2.107",1996,-224
94,2017,1,43660,2017-01-02,CommExpress,Express - Mpls - St Paul,1984.5454545454545,2.3032,-739.9575216450221,0.5998160515009064,1.286479595747908,"Jan 2017
Gas Price: 2.3032",1985,-740
94,2017,2,43344,2017-02-01,CommExpress,Express - Mpls - St Paul,2167.2,2.25975,-731.7410714285725,0.6042596734576847,1.2804300061453855,"Feb 2017
Gas Price: 2.25975",2167,-732
94,2017,3,48203,2017-03-01,CommExpress,Express - Mpls - St Paul,2095.782608695652,2.253,-891.521245059289,0.5178473336881521,1.3734520184196155,"Mar 2017
Gas Price: 2.253",2096,-892
94,2017,4,41286,2017-04-03,CommExpress,Express - Mpls - St Paul,2064.3,2.30075,-922.1267316017324,0.5012952694249733,1.2410310966454132,"Apr 2017
Gas Price: 2.30075",2064,-922
94,2017,5,45093,2017-05-01,CommExpress,Express - Mpls - St Paul,2049.681818181818,2.2924,-974.2297077922084,0.4731169292763321,1.313913335939094,"May 2017
Gas Price: 2.2924",2050,-974
94,2017,6,45023,2017-06-01,CommExpress,Express - Mpls - St Paul,2046.5,2.2595,-496.1325757575764,0.7316814988186043,1.3125732369765095,"Jun 2017
Gas Price: 2.2595",2046,-496
94,2017,7,39399,2017-07-03,CommExpress,Express - Mpls - St Paul,1969.95,2.2282,-200.8943181818197,0.8913523018155073,1.204905857468325,"Jul 2017
Gas Price: 2.2282",1970,-201
94,2017,8,45045,2017-08-01,CommExpress,Express - Mpls - St Paul,1958.4782608695652,2.299,-206.80124223602593,0.8881577181774609,1.312994410936179,"Aug 2017
Gas Price: 2.299",1958,-207
113,2014,1,8767,2014-01-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,398.5,3.218,-5.776515151514786,0.9479256221453668,1.489480741321518,"Jan 2014
Gas Price: 3.218",398,-6
113,2014,2,15257,2014-02-03,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,762.85,3.29025,99.48333333333358,1.8968266427691745,2.140798934779304,"Feb 2014
Gas Price: 3.29025",763,99
113,2014,3,12772,2014-03-03,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,608.1904761904761,3.5058,94.22388481084124,1.8494135394562832,1.891411306005406,"Mar 2014
Gas Price: 3.5058",608,94
113,2014,4,15075,2014-04-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,685.2272727272727,3.51675,117.36764069264063,2.058050867871865,2.122533925347976,"Apr 2014
Gas Price: 3.51675",685,117
113,2014,5,8235,2014-05-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,392.1428571428572,3.49525,84.30129870129906,1.759962982362545,1.4360907137530217,"May 2014
Gas Price: 3.49525",392,84
113,2014,6,3617,2014-06-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,172.23809523809524,3.5444,-0.02597402597385212,0.9997658482307238,0.9726411887317494,"Jun 2014
Gas Price: 3.5444",172,-0
113,2014,7,3650,2014-07-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,165.9090909090909,3.4505,3.064772727272924,1.0276284453260232,0.9759529761561112,"Jul 2014
Gas Price: 3.4505",166,3
113,2014,8,3643,2014-08-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,173.47619047619048,3.33725,6.354037267081026,1.0572806491231328,0.9752504757933678,"Aug 2014
Gas Price: 3.33725",173,6
113,2014,9,13523,2014-09-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,643.952380952381,3.2638000000000003,85.03174603174625,1.766547850451853,1.9667795592083024,"Sep 2014
Gas Price: 3.2638",644,85
113,2014,10,15515,2014-10-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,674.5652173913044,3.0495,62.08748980488133,1.5597089801274269,2.166691091006131,"Oct 2014
Gas Price: 3.0495",675,62
113,2014,11,12501,2014-11-03,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,694.5,2.85825,73.29122807017575,1.660708922914445,1.8642145062477695,"Nov 2014
Gas Price: 2.85825",694,73
113,2014,12,9756,2014-12-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,487.8,2.407,35.05714285714305,1.316034642991966,1.5887340068576892,"Dec 2014
Gas Price: 2.407",488,35
113,2015,1,8764,2015-01-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,417.3333333333333,1.9565,13.056818181818528,1.117705167517986,1.489179669737485,"Jan 2015
Gas Price: 1.9565",417,13
113,2015,2,13885,2015-02-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,694.25,2.156,30.883333333333553,1.2784084049340394,2.003108863681603,"Feb 2015
Gas Price: 2.156",694,31
113,2015,3,12244,2015-03-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,556.5454545454545,2.3806,42.5788631658196,1.3838417715456175,1.83842270721562,"Mar 2015
Gas Price: 2.3806",557,43
113,2015,4,13439,2015-04-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,610.8636363636364,2.30925,43.00400432900426,1.3876743524343615,1.9583495548553815,"Apr 2015
Gas Price: 2.30925",611,43
113,2015,5,5202,2015-05-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,260.1,2.541,-47.74155844155814,0.5696173404820466,1.131707342295785,"May 2015
Gas Price: 2.541",260,-48
113,2015,6,3987,2015-06-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,181.22727272727272,2.6498,8.963203463203627,1.0808018730476976,1.0097733507624709,"Jun 2015
Gas Price: 2.6498",181,9
113,2015,7,3285,2015-07-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,149.3181818181818,2.6855,-13.52613636363617,0.8780640027009077,0.939322600098778,"Jul 2015
Gas Price: 2.6855",149,-14
113,2015,8,3363,2015-08-03,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,160.14285714285714,2.5606,-6.979296066252317,0.9370827408947294,0.9471504612836328,"Aug 2015
Gas Price: 2.5606",160,-7
113,2015,9,11149,2015-09-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,530.9047619047619,2.286,-28.015873015872785,0.7474412999724627,1.7285315790436206,"Sep 2015
Gas Price: 2.286",531,-28
113,2015,10,13569,2015-10-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,616.7727272727273,2.38875,4.294999686304209,1.0387187483601543,1.971395990163473,"Oct 2015
Gas Price: 2.38875",617,4
113,2015,11,11904,2015-11-02,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,626.5263157894736,2.1304,5.3175438596493905,1.0479368236631967,1.8043012610252271,"Nov 2015
Gas Price: 2.1304",627,5
113,2015,12,10140,2015-12-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,482.8571428571428,1.8845,30.114285714285813,1.2714755612987214,1.627271169613897,"Dec 2015
Gas Price: 1.8845",483,30
113,2016,1,8570,2016-01-04,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,428.5,1.7545,24.223484848485217,1.218370915659274,1.469710373970026,"Jan 2016
Gas Price: 1.7545",428,24
113,2016,2,13349,2016-02-01,CommExpress,Ltd Stop - Grand Av S - Lyndale Av S - U of M,635.6666666666666,1.6052,-27.699999999999815,0.7502888456554921,1.9493174073343955,"Feb 2016
Gas Price: 1.6052",636,-28
