Route,year,month,riders,date,wd,wd2,RouteClass,RRoute,dscp,NumOfWdays,avg_riders,gas_price,n
4,2009,1,161301,2009-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5203.258064516129,1.7930000000000001,136
4,2009,2,156453,2009-02-01,NA,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,5587.607142857143,1.89325,136
4,2009,3,170960,2009-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5514.8387096774195,1.9196,136
4,2009,4,167191,2009-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5573.033333333334,1.994,136
4,2009,5,153995,2009-05-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4967.580645161291,2.2495,136
4,2009,6,152258,2009-06-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5075.266666666666,2.5704,136
4,2009,7,153051,2009-07-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4937.129032258064,2.39275,136
4,2009,8,155854,2009-08-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5027.548387096775,2.5168,136
4,2009,9,174426,2009-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5814.2,2.425,136
4,2009,10,180058,2009-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5808.322580645161,2.4875,136
4,2009,11,162829,2009-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5427.633333333333,2.601,136
4,2009,12,159490,2009-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5144.8387096774195,2.51225,136
4,2010,1,162444,2010-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5240.129032258064,2.68625,136
4,2010,2,166601,2010-02-01,NA,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,5950.035714285715,2.60175,136
4,2010,3,182538,2010-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5888.322580645161,2.7596,136
4,2010,4,177287,2010-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5909.566666666667,2.7969999999999997,136
4,2010,5,160055,2010-05-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5163.064516129032,2.7508,136
4,2010,6,159776,2010-06-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5325.866666666667,2.673,136
4,2010,7,158161,2010-07-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5101.967741935484,2.685,136
4,2010,8,165289,2010-08-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5331.903225806452,2.6814,136
4,2010,9,179484,2010-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5982.8,2.74925,136
4,2010,10,177172,2010-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5715.225806451613,2.8445,136
4,2010,11,165834,2010-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5527.8,2.8066,136
4,2010,12,156418,2010-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5045.741935483871,2.9617500000000003,136
4,2011,1,168390,2011-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5431.935483870968,3.1052,136
4,2011,2,163529,2011-02-01,NA,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,5840.321428571428,3.2225,136
4,2011,3,186168,2011-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,6005.419354838709,3.52075,136
4,2011,4,181974,2011-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,6065.8,3.777,136
4,2011,5,167359,2011-05-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5398.677419354839,3.8584,136
4,2011,6,168526,2011-06-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5617.533333333334,3.63225,136
4,2011,7,159027,2011-07-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5129.903225806452,3.6895000000000002,136
4,2011,8,180106,2011-08-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5809.870967741936,3.685,136
4,2011,9,184990,2011-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,6166.333333333333,3.6872499999999997,136
4,2011,10,183153,2011-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5908.1612903225805,3.4696,136
4,2011,11,171892,2011-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5729.733333333334,3.3015,136
4,2011,12,166367,2011-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5366.677419354839,3.191,136
4,2012,1,173800,2012-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5606.451612903225,3.2588,136
4,2012,2,172061,2012-02-01,NA,29,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,29,5933.137931034483,3.4365,136
4,2012,3,177902,2012-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5738.774193548387,3.66625,136
4,2012,4,171307,2012-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5710.233333333334,3.7172,136
4,2012,5,169360,2012-05-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5463.225806451613,3.6005,136
4,2012,6,163790,2012-06-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5459.666666666667,3.5495,136
4,2012,7,158032,2012-07-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5097.806451612903,3.516,136
4,2012,8,171587,2012-08-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5535.064516129032,3.71,136
4,2012,9,176805,2012-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5893.5,3.847,136
4,2012,10,188407,2012-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,6077.645161290323,3.6326,136
4,2012,11,168790,2012-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5626.333333333333,3.2567500000000003,136
4,2012,12,163161,2012-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5263.258064516129,3.14,136
4,2013,1,166709,2013-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5377.709677419355,3.0932500000000003,136
4,2013,2,164660,2013-02-01,NA,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,5880.714285714285,3.655,136
4,2013,3,173947,2013-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5611.193548387097,3.621,136
4,2013,4,175582,2013-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5852.733333333334,3.4984,136
4,2013,5,158128,2013-05-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5100.903225806452,3.943,136
4,2013,6,149504,2013-06-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4983.466666666666,3.679,136
4,2013,7,157735,2013-07-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5088.225806451613,3.5124,136
4,2013,8,167114,2013-08-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5390.774193548387,3.523,136
4,2013,9,177834,2013-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5927.8,3.487,136
4,2013,10,187264,2013-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,6040.774193548387,3.2555,136
4,2013,11,167366,2013-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5578.866666666667,3.0785,136
4,2013,12,157515,2013-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5081.129032258064,3.0528,136
4,2014,1,158530,2014-01-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5113.870967741936,3.218,136
4,2014,2,160394,2014-02-01,20,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,5728.357142857143,3.29025,136
4,2014,3,175262,2014-03-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5653.612903225807,3.5058,136
4,2014,4,176016,2014-04-01,22,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5867.2,3.51675,136
4,2014,5,165845,2014-05-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5349.8387096774195,3.49525,136
4,2014,6,158394,2014-06-01,21,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5279.8,3.5444,136
4,2014,7,159245,2014-07-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5136.935483870968,3.4505,136
4,2014,8,160924,2014-08-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5191.096774193548,3.33725,136
4,2014,9,174672,2014-09-01,21,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5822.4,3.2638000000000003,136
4,2014,10,179953,2014-10-01,23,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5804.935483870968,3.0495,136
4,2014,11,155273,2014-11-01,18,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5175.766666666666,2.85825,136
4,2014,12,156468,2014-12-01,20,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5047.354838709677,2.407,136
4,2015,1,156869,2015-01-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5060.290322580645,1.9565000000000001,136
4,2015,2,147180,2015-02-01,20,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,5256.428571428572,2.156,136
4,2015,3,159541,2015-03-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5146.4838709677415,2.3806,136
4,2015,4,160554,2015-04-01,22,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5351.8,2.30925,136
4,2015,5,148927,2015-05-01,20,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4804.096774193548,2.541,136
4,2015,6,149247,2015-06-01,22,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4974.9,2.6498,136
4,2015,7,161284,2015-07-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5202.709677419355,2.6855,136
4,2015,8,163300,2015-08-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5267.741935483871,2.5606,136
4,2015,9,171268,2015-09-01,21,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5708.933333333333,2.286,136
4,2015,10,173233,2015-10-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5588.1612903225805,2.38875,136
4,2015,11,152737,2015-11-01,19,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5091.233333333334,2.1304,136
4,2015,12,150823,2015-12-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4865.258064516129,1.8845,136
4,2016,1,151567,2016-01-01,20,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4889.258064516129,1.7545,136
4,2016,2,152601,2016-02-01,21,29,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,29,5262.103448275862,1.6052,136
4,2016,3,162272,2016-03-01,23,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5234.580645161291,1.95075,136
4,2016,4,158601,2016-04-01,21,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5286.7,1.9625,136
4,2016,5,149191,2016-05-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4812.612903225807,2.1708000000000003,136
4,2016,6,146302,2016-06-01,22,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4876.733333333334,2.25325,136
4,2016,7,134471,2016-07-01,20,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4337.774193548387,2.1165,136
4,2016,8,148525,2016-08-01,23,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4791.129032258064,2.1438,136
4,2016,9,153783,2016-09-01,21,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,5126.1,2.1715,136
4,2016,10,154214,2016-10-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4974.645161290323,2.1396,136
4,2016,11,145528,2016-11-01,20,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4850.933333333333,1.99075,136
4,2016,12,135045,2016-12-01,21,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4356.290322580645,2.107,136
4,2017,1,146321,2017-01-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4720.032258064516,2.3032,136
4,2017,2,139878,2017-02-01,20,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,4995.642857142857,2.25975,136
4,2017,3,155991,2017-03-01,23,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,5031.967741935484,2.253,136
4,2017,4,140926,2017-04-01,20,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4697.533333333334,2.30075,136
4,2017,5,143158,2017-05-01,22,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4618,2.2923999999999998,136
4,2017,6,137452,2017-06-01,22,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4581.733333333334,2.2595,136
4,2017,7,132844,2017-07-01,20,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4285.290322580645,2.2282,136
4,2017,8,143229,2017-08-01,23,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4620.290322580645,2.299,136
4,2017,9,143738,2017-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4791.266666666666,2.46325,136
4,2017,10,148408,2017-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4787.354838709677,2.391,136
4,2017,11,137304,2017-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4576.8,2.49375,136
4,2017,12,129397,2017-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4174.096774193548,2.3979999999999997,136
4,2018,1,136905,2018-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4416.290322580645,2.4696000000000002,136
4,2018,2,132205,2018-02-01,NA,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,4721.607142857143,2.53925,136
4,2018,3,143819,2018-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4639.322580645161,2.48475,136
4,2018,4,139611,2018-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4653.7,2.5234,136
4,2018,5,136095,2018-05-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4390.1612903225805,2.74625,136
4,2018,6,130535,2018-06-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4351.166666666667,2.78375,136
4,2018,7,125436,2018-07-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4046.3225806451615,2.7542,136
4,2018,8,134826,2018-08-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4349.225806451613,2.75,136
4,2018,9,128969,2018-09-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4298.966666666666,2.738,136
4,2018,10,142336,2018-10-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4591.4838709677415,2.7838,136
4,2018,11,127350,2018-11-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4245,2.5455,136
4,2018,12,116363,2018-12-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,3753.6451612903224,2.2134,136
4,2019,1,115688,2019-01-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,3731.8709677419356,2.0355,136
4,2019,2,115648,2019-02-01,NA,28,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,28,4130.285714285715,2.14425,136
4,2019,3,128354,2019-03-01,NA,31,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,31,4140.451612903225,2.44525,136
4,2019,4,127608,2019-04-01,NA,30,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown,30,4253.6,2.6806,136
5,2008,1,440276,2008-01-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14202.451612903225,2.9155,136
5,2008,2,433276,2008-02-01,NA,29,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,29,14940.551724137931,2.94725,136
5,2008,3,468869,2008-03-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15124.806451612903,3.067,136
5,2008,4,488813,2008-04-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,16293.766666666666,3.3272500000000003,136
5,2008,5,511016,2008-05-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,16484.387096774193,3.644,136
5,2008,6,495335,2008-06-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,16511.166666666668,3.9021999999999997,136
5,2008,7,505389,2008-07-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,16302.870967741936,3.861,136
5,2008,8,501077,2008-08-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,16163.774193548386,3.61525,136
5,2008,9,491848,2008-09-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,16394.933333333334,3.576,136
5,2008,10,486441,2008-10-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15691.645161290322,2.714,136
5,2008,11,421052,2008-11-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,14035.066666666668,1.93225,136
5,2008,12,417150,2008-12-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13456.451612903225,1.6523999999999999,136
5,2009,1,425251,2009-01-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13717.774193548386,1.7930000000000001,136
5,2009,2,412976,2009-02-01,NA,28,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,28,14749.142857142857,1.89325,136
5,2009,3,453931,2009-03-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14642.935483870968,1.9196,136
5,2009,4,445670,2009-04-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,14855.666666666666,1.994,136
5,2009,5,433648,2009-05-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13988.645161290322,2.2495,136
5,2009,6,421580,2009-06-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,14052.666666666666,2.5704,136
5,2009,7,438089,2009-07-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14131.90322580645,2.39275,136
5,2009,8,420243,2009-08-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13556.225806451614,2.5168,136
5,2009,9,429616,2009-09-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,14320.533333333333,2.425,136
5,2009,10,438831,2009-10-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14155.838709677419,2.4875,136
5,2009,11,413533,2009-11-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,13784.433333333332,2.601,136
5,2009,12,407996,2009-12-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13161.161290322581,2.51225,136
5,2010,1,402757,2010-01-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,12992.161290322581,2.68625,136
5,2010,2,406465,2010-02-01,NA,28,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,28,14516.607142857143,2.60175,136
5,2010,3,466132,2010-03-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15036.516129032258,2.7596,136
5,2010,4,441717,2010-04-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,14723.9,2.7969999999999997,136
5,2010,5,411621,2010-05-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13278.09677419355,2.7508,136
5,2010,6,413242,2010-06-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,13774.733333333334,2.673,136
5,2010,7,427608,2010-07-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13793.806451612903,2.685,136
5,2010,8,418694,2010-08-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13506.258064516129,2.6814,136
5,2010,9,425999,2010-09-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,14199.966666666667,2.74925,136
5,2010,10,451135,2010-10-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14552.741935483871,2.8445,136
5,2010,11,416838,2010-11-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,13894.6,2.8066,136
5,2010,12,405221,2010-12-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13071.645161290322,2.9617500000000003,136
5,2011,1,424014,2011-01-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,13677.870967741936,3.1052,136
5,2011,2,406024,2011-02-01,NA,28,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,28,14500.857142857143,3.2225,136
5,2011,3,466285,2011-03-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15041.451612903225,3.52075,136
5,2011,4,463333,2011-04-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,15444.433333333332,3.777,136
5,2011,5,458027,2011-05-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14775.064516129032,3.8584,136
5,2011,6,462082,2011-06-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,15402.733333333334,3.63225,136
5,2011,7,450188,2011-07-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14522.193548387097,3.6895000000000002,136
5,2011,8,486456,2011-08-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15692.129032258064,3.685,136
5,2011,9,472281,2011-09-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,15742.7,3.6872499999999997,136
5,2011,10,482417,2011-10-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15561.838709677419,3.4696,136
5,2011,11,452191,2011-11-01,NA,30,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,30,15073.033333333333,3.3015,136
5,2011,12,457687,2011-12-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14764.09677419355,3.191,136
5,2012,1,438326,2012-01-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,14139.548387096775,3.2588,136
5,2012,2,439981,2012-02-01,NA,29,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,29,15171.758620689656,3.4365,136
5,2012,3,485961,2012-03-01,NA,31,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA,31,15676.161290322581,3.66625,136
